t,des_Base_Revolute-1,des_Arm-1_Revolute-2,des_Arm-2_Revolute-3,des_Arm-3_Revolute-4,des_Arm-4_Revolute-5,des_Arm-5_Revolute-6,act_Base_Revolute-1,act_Arm-1_Revolute-2,act_Arm-2_Revolute-3,act_Arm-3_Revolute-4,act_Arm-4_Revolute-5,act_Arm-5_Revolute-6,ee_act_x,ee_act_y,ee_act_z,ee_des_x,ee_des_y,ee_des_z
0.2675463,-2.490053493274122,1.8126606490953505,-1.9692800363002894,-0.15663104844565484,-2.222335593502045,1.5707879581620758,-2.4900534931943583,1.8131580784391605,-1.9698539743209285,-0.1567075825122908,-2.2223355934964615,1.5707879404042573,0.10011740210006932,8.953892943659378e-05,0.30039005554243436,nan,nan,nan
0.277642051,-2.4900534933567164,1.8121318373571584,-1.968669889017418,-0.15654968590935076,-2.22233559350601,1.5707879770388309,-2.490053493280554,1.8126153071571969,-1.9692277204028865,-0.1566240721720823,-2.2223355935018025,1.5707879597802168,0.10011740210006932,8.953892943659378e-05,0.30039005554243436,nan,nan,nan
0.287551661,-2.4900534934432343,1.8115779070108293,-1.9680307596802584,-0.15646445864479105,-2.222335593510163,1.5707879968122336,-2.490053493363422,1.8120874503127236,-1.9686186748841306,-0.15654285655491385,-2.222335593506138,1.5707879786231522,0.10020820752690032,0.00015879036993907136,0.300693993608395,nan,nan,nan
0.29758576600000003,-2.4900534935364225,1.8109812704561639,-1.9673423555727105,-0.15637266063836766,-2.2223355935146367,1.5707880181101006,-2.4900534934513385,1.8115255159798331,-1.9679703104821957,-0.1564563978036006,-2.2223355935104836,1.5707879986823627,0.10020820752690032,0.00015879036993907136,0.300693993608395,nan,nan,nan
0.307575898,-2.4900534936349334,1.8103505547207956,-1.9666146306293972,-0.156275619237411,-2.222335593519366,1.5707880406244767,-2.490053493544655,1.8109283825021993,-1.967281333020884,-0.15636452334101794,-2.222335593515007,1.5707880199980007,0.10020820752690032,0.00015879036993907136,0.300693993608395,nan,nan,nan
0.31758632800000003,-2.4900534937394925,1.8096811137743531,-1.9658422242227027,-0.156172619607534,-2.2223355935243854,1.5707880645212093,-2.4900534936437295,1.81029417967781,-1.9665495846459065,-0.15626694541942907,-2.222335593519778,1.570788042636865,0.10020820752690032,0.00015879036993907136,0.300693993608395,nan,nan,nan
0.32754361800000004,-2.490053493849432,1.8089772254722207,-1.965030072176949,-0.15606431993602501,-2.222335593529663,1.5707880896475936,-2.490053493748541,1.809623162225004,-1.9657753592533522,-0.15616370322958878,-2.2223355935248152,1.5707880665898775,0.10020820752690032,0.00015879036993907136,0.300693993608395,nan,nan,nan
0.337745399,-2.4900534939682792,1.808216307508199,-1.964152118843645,-0.1559472457279452,-2.222335593535368,1.5707881168097402,-2.4900534938593784,1.8089135386950996,-1.9649565898551666,-0.1560545211406816,-2.222335593530137,1.5707880919209911,0.10033167626944578,0.0002529520176753758,0.3011104621400301,nan,nan,nan
0.34755607200000005,-2.490053494088704,1.8074452878812703,-1.9632625101295504,-0.1558286172863723,-2.2223355935411493,1.5707881443324814,-2.4900534939762102,1.8081655289919576,-1.9640935301782125,-0.15593943298693538,-2.2223355935357465,1.5707881186223578,0.10033167626944578,0.0002529520176753758,0.3011104621400301,nan,nan,nan
0.35752979300000004,-2.490053494217308,1.8066219013929314,-1.9623124801050076,-0.1557019317228505,-2.222335593547323,1.5707881737245388,-2.4900534940868906,1.8074569066718804,-1.96327591598407,-0.15583040494332012,-2.222335593541055,1.5707881439177305,0.10033167626944578,0.0002529520176753758,0.3011104621400301,nan,nan,nan
0.36757364600000003,-2.4900534943532278,1.8057516761654875,-1.9613084071624773,-0.15556803958970172,-2.2223355935538476,1.5707882047885775,-2.490053494219569,1.8066074274320791,-1.9622957799307492,-0.15569970477066739,-2.222335593547427,1.570788174241209,0.10033167626944578,0.0002529520176753758,0.3011104621400301,nan,nan,nan
0.37751467600000005,-2.4900534944942154,1.8048490025615564,-1.9602668950193443,-0.15542915497620635,-2.222335593560616,1.5707882370109116,-2.490053494358182,1.8057199610619767,-1.9612718140176444,-0.1555631599295856,-2.2223355935540816,1.5707882059206975,0.10033167626944578,0.0002529520176753758,0.3011104621400301,nan,nan,nan
0.387578446,-2.490053494643545,1.8038929193676834,-1.959163758457105,-0.15528205280741333,-2.2223355935677844,1.5707882711397836,-2.4900534945037434,1.804788000577336,-1.9601965104334385,-0.15541976926087617,-2.2223355935610716,1.5707882391884718,0.10033167626944578,0.0002529520176753758,0.3011104621400301,nan,nan,nan
0.397605979,-2.4900534947990587,1.8028972425703844,-1.9580149384733294,-0.15512885879957158,-2.2223355935752505,1.5707883066820107,-2.4900534946551294,1.8038187532404133,-1.959078184975921,-0.15527064166793314,-2.222335593568339,1.5707882737872585,0.10049434501024926,0.00037700897527678107,0.30166493049169896,nan,nan,nan
0.40752560800000004,-2.490053494959598,1.8018693923542703,-1.9568289965373484,-0.15497071461614312,-2.222335593582957,1.5707883433727179,-2.4900534947950153,1.8029231437476554,-1.958044823461698,-0.155132843932702,-2.222335593575047,1.570788305757428,0.10049434501024926,0.00037700897527678107,0.30166493049169896,nan,nan,nan
0.417537621,-2.4900534951284325,1.8007884263017786,-1.9555817691175126,-0.15480439807409724,-2.222335593591062,1.5707883819594775,-2.4900534949620368,1.801853784312004,-1.956810987850734,-0.1549683131751298,-2.222335593583068,1.570788343929871,0.10049434501024926,0.00037700897527678107,0.30166493049169896,nan,nan,nan
0.42753081800000003,-2.4900534953038598,1.7996652547898586,-1.9542858446954496,-0.1546315878350001,-2.2223355935994835,1.570788422052826,-2.490053495134493,1.8007496277476218,-1.9555370030297345,-0.15479842856012763,-2.2223355935913487,1.5707883833444518,0.10049434501024926,0.00037700897527678107,0.30166493049169896,nan,nan,nan
0.43761133100000005,-2.490053495487868,1.7984871416129724,-1.9529265281336619,-0.1544503243168103,-2.2223355936083165,1.5707884641074028,-2.4900534953159554,1.7995878156245757,-1.9541964947563961,-0.15461967310859845,-2.2223355936000626,1.5707884248171369,0.10049434501024926,0.00037700897527678107,0.30166493049169896,nan,nan,nan
0.447526672,-2.4900534956758813,1.7972833874745608,-1.9515376268219997,-0.15426511570150497,-2.2223355936173426,1.5707885070772731,-2.490053495482133,1.798523872887422,-1.9529689089762077,-0.15445597575972134,-2.2223355936080313,1.5707884627962225,0.10069759746912849,0.0005320165157823888,0.3023672702656066,nan,nan,nan
0.457576947,-2.4900534958735685,1.7960176949937858,-1.9500772605473478,-0.15407037730411433,-2.2223355936268328,1.5707885522581289,-2.4900534956722224,1.797306824128366,-1.9515646682231576,-0.15426872164509212,-2.222335593617157,1.5707885062406652,0.10069759746912849,0.0005320165157823888,0.3023672702656066,nan,nan,nan
0.46752499900000005,-2.490053496076404,1.794719040479876,-1.948578862410877,-0.1538705673955905,-2.22233559363657,1.5707885986156154,-2.490053495870331,1.796038431666029,-1.9501011866878275,-0.15407356783077256,-2.2223355936266675,1.570788551517901,0.10069759746912849,0.0005320165157823888,0.3023672702656066,nan,nan,nan
0.477547993,-2.490053496287996,1.7933643219528728,-1.947015777160287,-0.15366213152442013,-2.2223355936467275,1.5707886469743937,-2.490053496079553,1.794698886582772,-1.948555608679993,-0.15386746653311006,-2.222335593636714,1.57078859933504,0.10069759746912849,0.0005320165157823888,0.3023672702656066,nan,nan,nan
